TEMPERATURA TRIAC COOLER WINDOW
49.7 25.446953036686836 62.25379113574883 44.92090103676043
49.8 25.299930163164255 62.385325282254556 45.05652888570412
49.9 25.150961300963267 62.518532831062075 45.19399159402616
50.0 24.999999999999996 62.653448690218724 45.333333333333336
50.1 24.998026792951908 62.6534431646515 45.45866899735106
50.2 24.996053712176955 62.653426672258 45.58307614927324
50.3 24.994080568265442 62.653399337938765 45.70657686743341
50.4 24.992107171807664 62.65336128454335 45.829192731722536
50.5 24.99013333333333 62.653312632908886 45.950944839521284
50.6 24.98815886325087 62.65325350189768 46.071853821060095
50.7 24.98618357178674 62.653651739556125 46.19193985422748
50.8 24.984207268924592 62.65549534540854 46.31122267885059
50.9 24.982229764344254 62.657329684145985 46.429721610473486
51.0 24.980250867360546 62.659155054319314 46.54745555365007
51.1 24.974430422992327 62.660971753034794 46.66489637003457
51.2 24.96860785444294 62.662780076047305 46.7844670752042
51.3 24.96278260126656 62.66458031785366 46.90267953342567
51.4 24.956954102177924 62.66821192497784 47.01952322184246
51.5 24.95112179487179 62.67377879501168 47.13502893023219
51.6 24.94528511584166 62.67934069036665 47.249226678034766
51.7 24.939443500197747 62.68489827065232 47.36214574048716
51.8 24.933596381483966 62.69045219557878 47.473814673747135
51.9 24.92774319149391 62.696003125169476 47.584261339053796
52.0 24.921883360085598 62.70155171997352 47.693512925969536
52.1 24.912337036799173 62.7097834456148 47.801595974742604
52.2 24.90278268503945 62.71901020043682 47.90931508556349
52.3 24.893219376880978 62.72823886261353 48.01808977535832
52.4 24.883646181537667 62.73747045600126 48.12571997049203
52.5 24.87406216505894 62.74670600696024 48.23223118907211
52.6 24.864466390023686 62.755946544692186 48.33764835512761
52.7 24.854857915231864 62.76519310157989 48.44199581812988
52.8 24.845235795393556 62.77792734968369 48.54529737180259
52.9 24.835599080815232 62.79076824812304 48.647576272248585
53.0 24.82594681708299 62.80362052641549 48.748855255427195
53.1 24.812760651790704 62.81648558123925 48.849156554007294
53.2 24.799556960664123 62.82936481507088 48.94850191362462
53.3 24.786334441467897 62.84225963665693 49.047911462536945
53.4 24.77309178587958 62.85592257425831 49.14792992601151
53.5 24.75982767905223 62.87232769381214 49.24701121637711
53.6 24.74654079917237 62.88875451603298 49.345176352149686
53.7 24.733229817013324 62.905204815139825 49.442445903890636
53.8 24.719893395483325 62.921680374775946 49.53884000857454
53.9 24.706530189168173 62.938182988622174 49.63437838346472
54.0 24.693138843868173 62.954714461018014 49.72908033952013
54.1 24.676364383324675 62.97282513366914 49.82296479435362
54.2 24.65955927692855 62.99279118683786 49.91605028475859
54.3 24.6427218307191 63.01279333073715 50.00835497882274
54.4 24.625850340136047 63.032833741473496 50.101026811296556
54.5 24.608943089430888 63.05291460967844 50.19396011957151
54.6 24.591998351070163 63.07303814128472 50.28612771383782
54.7 24.575014385130658 63.093206558314705 50.37754723923551
54.8 24.557989438685702 63.11571677792807 50.4682360005888
54.9 24.540921745182466 63.13924832531099 50.55821097323804
55.0 24.523809523809515 63.16283312378272 50.64748881352706
55.1 24.503463825893725 63.186473776591086 50.736085868962356
55.2 24.48307061721934 63.210172907716405 50.82401818805834
55.3 24.462627783414604 63.23393316283494 50.911301529878465
55.4 24.442133193566338 63.25775721029754 50.99795137328872
55.5 24.421584699453543 63.2846361353605 51.085166959547244
55.6 24.400980134768517 63.31175608676961 51.172383462555345
55.7 24.38031731432512 63.338949358809046 51.25897895455346
55.8 24.359594033253316 63.36621901394911 51.34496853593677
55.9 24.338808066179535 63.393568142839946 51.430367048090645
56.0 24.317957166392084 63.420999865488874 51.515189081760035
56.1 24.29402194226413 63.44909448580628 51.59944898517476
56.2 24.270018376082465 63.4797519093354 51.683160871944075
56.3 24.245943891881165 63.51050228554553 51.76633862872723
56.4 24.22179588956513 63.54134914018228 51.84899592268981
56.5 24.19757174392935 63.57229603462428 51.931146208756836
56.6 24.17326880365961 63.60334656728253 52.01397134530064
56.7 24.14888439031405 63.63450437502917 52.09661454491698
56.8 24.124415797284417 63.667044690659225 52.17876138739422
56.9 24.099860288736597 63.70136877118767 52.26042505380161
57.0 24.07521509852899 63.735811739553526 52.34161852924331
57.1 24.04763492486884 63.770377658512295 52.422354609496416
57.2 24.019961279124093 63.80507063663427 52.50264590747723
57.3 23.992191068186116 63.83989482998947 52.582504859544144
57.4 23.96432116527808 63.87485444387052 52.661943731641344
57.5 23.936348408710213 63.91186437451225 52.74097462529136
57.6 23.90826960060824 63.94993523061658 52.81960948344398
57.7 23.88008150561469 63.988154447181834 52.89894926329891
57.8 23.85178084956108 64.02652668028507 52.97799533416908
57.9 23.823364318110368 64.06505664382193 53.05665472313208
58.0 23.79482855536818 64.10374911153042 53.1349391770124
58.1 23.763508037282175 64.1426089190624 53.212860296970206
58.2 23.732064157621224 64.18413313317804 53.29042954392438
58.3 23.700493233557943 64.22605373327472 53.36765824385489
58.4 23.668791536687905 64.2681560334391 53.4445575929911
58.5 23.636955291454434 64.31044535049236 53.52113866288791
58.6 23.604980673535763 64.35292707321085 53.597412405398416
58.7 23.572863808193976 64.3956066647528 53.67342971277841
58.8 23.54060076858357 64.4389102673807 53.750029996506996
58.9 23.508187574018393 64.48459511989823 53.826331430468095
59.0 23.475620188195023 64.53049330569364 53.90234482402958
59.1 23.440419893541677 64.57661079697581 53.978080877677556
59.2 23.40506097421465 64.62295365172783 54.05355018768779
59.3 23.369539064379744 64.66952801654345 54.1287632507081
59.4 23.333849737781286 64.71634012953704 54.20373046826079
59.5 23.297988505747124 64.764398085362 54.27846215116533
59.6 23.2619508151423 64.81417418616242 54.35296852388728
59.7 23.225732046269698 64.86420515382541 54.42725972881806
59.8 23.189327510715216 64.91449777840165 54.501458723159516
59.9 23.15273244913549 64.96505895480536 54.57598577750266
60.0 23.1159420289855 65.01589568621229 54.65030552324335
60.1 23.07667293800664 65.06701508755484 54.724428008752625
60.2 23.037203783198958 65.11994469817029 54.79836320957156
60.3 22.99752939668332 65.17399240692059 54.8721210324944
60.4 22.957644531614843 65.22834172823337 54.945711319597464
60.5 22.917543859649125 65.28300038058613 55.01914385221652
60.6 22.877221968338766 65.33797620988264 55.092428354875196
60.7 22.836673358456903 65.39327719353352 55.165574499167796
60.8 22.795892441244966 65.44891144465751 55.23859190760198
60.9 22.754873535582117 65.50685956973672 55.31160751962015
61.0 22.71361086507233 65.56539261562045 55.384767926241686
61.1 22.670026977140427 65.62427990282069 55.45780707552492
61.2 22.62619437133983 65.68353021008748 55.53073453646922
61.3 22.582106926082968 65.74315247034927 55.60355983727082
61.4 22.537758417538463 65.80315577562455 55.676292469053934
61.5 22.493142516398347 65.86382990855904 55.74894188957459
61.6 22.448252784549936 65.9266959520133 55.821517526896784
61.7 22.403082671648757 65.98996573824184 55.89402878304571
61.8 22.357625511587997 66.05364908355412 55.96648503764188
61.9 22.31187451886064 66.11775598453309 56.03889565151645
62.0 22.265822784810133 66.18229662378094 56.111324938839815
62.1 22.217698225012917 66.24728137584701 56.183782195136445
62.2 22.169441619448868 66.31343201792401 56.25620013817516
62.3 22.121046021677596 66.38102248018042 56.32858975658007
62.4 22.07250437828371 66.4488070415412 56.4009620265844
62.5 22.023809523809522 66.51679586563307 56.473327917682106
62.6 21.973211645835622 66.60543393003614 56.54569624923952
62.7 21.922443662769517 66.6944391192588 56.61806821419861
62.8 21.871497833584975 66.7838219829277 56.690454781959076
62.9 21.82036628616952 66.87359320779862 56.76286692781196
63.0 21.769041011409175 66.96376362307282 56.83531563859041
63.1 21.71580990529884 67.05521044601564 56.9077380563317
63.2 21.662205368428875 67.14705753038317 56.98014300583443
63.3 21.608218735636466 67.23931605382963 57.05259154823445
63.4 21.55384117258813 67.3319973472588 57.12509304258774
63.5 21.49906367041197 67.42511290059988 57.1976568662667
63.6 21.44387704015221 67.51936153545793 57.27029241857444
63.7 21.388271907038618 67.6140457865868 57.34300912437698
63.8 21.332238704563462 67.70917749699217 57.415816437754806
63.9 21.27576766835717 67.80476868053562 57.48872384567693
64.0 21.218848829854522 67.90083152821863 57.56174087170221
64.1 21.160109580701633 67.99788306694215 57.634877079707955
64.2 21.100916847874466 68.0954078957156 57.707871756561424
64.3 21.041260248122494 68.19341856514532 57.78086849287992
64.4 20.981129180730292 68.29192781593183 57.85399188709292
64.5 20.920512820512815 68.3909485857166 57.927251556430846
64.6 20.859400110566853 68.49081238501786 58.000657166720046
64.7 20.797779754767358 68.59118958537742 58.074218436221756
64.8 20.735640209998202 68.69209349262998 58.147945139511414
64.9 20.67296967810546 68.79353762374241 58.22184711140331
65.0 20.60975609756098 68.89553571428563 58.29593425092341
65.1 20.54490189939469 68.99822969025107 58.370216525333646
65.2 20.47949865243217 69.10147975297501 58.44470397421066
65.3 20.413533834586467 69.20530001706052 58.51886764623883
65.4 20.346994643397682 69.30970483127382 58.59312274963615
65.5 20.279867986798674 69.41470878671473 58.667590882053425
65.6 20.212140473542046 69.52025978378116 58.74228217687855
65.7 20.143798403273163 69.62641228650202 58.81720684904716
65.8 20.07482775623344 69.73318127832708 58.89237519931656
65.9 20.005214182576616 69.8405820021187 58.96779761860893
66.0 19.93494299128103 69.9486299691022 59.04348459242747
66.1 19.863219226007857 70.05707421066984 59.11944670535211
66.2 19.79083140971125 70.16616829176306 59.195694645615156
66.3 19.717764325085657 70.27592813203044 59.27223920976475
66.4 19.644002391434306 70.3863699382598 59.34820614100626
66.5 19.569529652351733 70.49751021420461 59.424427630888545
66.6 19.494329762930747 70.60889384370023 59.500954215140155
66.7 19.418385976471853 70.72097876927717 59.57779683249761
66.8 19.341681130671972 70.83378192226907 59.65496654081706
66.9 19.264197633266978 70.94732055165393 59.73247452203828
67.0 19.1859174471037 71.06161223486446 59.81033208725267
67.1 19.10638209005096 71.17599195787271 59.88855068188116
67.2 19.026042976499845 71.29112779298578 59.96714189096787
67.3 18.94488144814146 71.40703776785192 60.04611744459316
67.4 18.862878372102838 71.52374026139432 60.12538505760992
67.5 18.780014124293764 71.6412540157306 60.20395280313437
67.6 18.696268572076693 71.75869785593322 60.28291423619591
67.7 18.611621056226785 71.87695625331288 60.362281282584256
67.8 18.52605037214818 71.99604842678555 60.442066026010075
67.9 18.43953475030837 72.11599398370295 60.52228071394277
68.0 18.35205183585313 72.23681293302543 60.60293776359073
68.1 18.26352152169515 72.3574011172098 60.68404976803359
68.2 18.174015873706818 72.478866239478 60.76562950251129
68.3 18.08351177730192 72.60122881667827 60.8476899308774
68.4 17.991985491985496 72.72450979525578 60.93024421222348
68.5 17.899412628487518 72.84873056584662 61.01297972266795
68.6 17.805768124917066 72.97255655625162 61.09504441362739
68.7 17.711026221886605 73.09732615069971 61.17761359350309
68.8 17.615160436553975 73.22306128397832 61.26070069464205
68.9 17.51814353552549 73.34978436618412 61.344319360872106
69.0 17.41994750656169 73.47751829893127 61.42848345473808
69.1 17.320922947165496 73.6046899948151 61.5132070649427
69.2 17.220709683274343 73.73287664361024 61.59850451400035
69.3 17.119278737334618 73.86210173331885 61.68439036611346
69.4 17.01660029599791 73.99238927815917 61.77087943528026
69.5 16.91264367816091 74.12376383661336 61.85798679364453
69.6 16.807377301557963 74.25440497129435 61.94509350856676
69.7 16.700768647829385 74.38613754455149 62.03163741556833
69.8 16.59278422598239 74.51898675042277 62.11881207860084
69.9 16.48338953415758 74.65297836602085 62.20663294741546
70.0 16.37254901960786 74.78813877168305 62.295115751050496
70.1 16.261110060514383 74.92239053661602 62.38427650706292
70.2 16.14821323960163 75.0578158813313 62.47413153104807
70.3 16.033821727994386 75.1944418789738 62.56469744646117
70.4 15.917897563782848 75.3322962494656 62.65599119475283
70.5 15.800401606425703 75.47140738206886 62.74803004583216
70.6 15.681293488965311 75.60943031600162 62.840831608871994
70.7 15.560531567930662 75.74871522064251 62.93337300998016
70.8 15.438072870796255 75.88929124478673 63.02554900573519
70.9 15.31387304085513 76.03118825561118 63.11850276728556
71.0 15.187886279357228 76.17443686401482 63.21225242551144
71.1 15.061541264950472 76.31641305323839 63.30681647888059
71.2 14.933393279381898 76.45974653614888 63.40221380553317
71.3 14.803394767237497 76.60446876106283 63.49846367577844
71.4 14.671496608942952 76.75061197544353 63.59558576502084
71.5 14.537648054145507 76.89820925445096 63.69360016713433
71.6 14.401796651694559 77.04434489999623 63.792527408304764
71.7 14.263888176016701 77.19194088011187 63.892388461361044
71.8 14.123866549665347 77.34103119846857 63.99164303696624
71.9 13.981673761810793 77.49165074931345 64.09083380673941
72.0 13.837249782419512 77.64383534974277 64.190977114661
72.1 13.69271435073349 77.79436376959674 64.2920946588954
72.2 13.545925104315206 77.94646419081916 64.39420862323387
72.3 13.39681949388159 78.10017346582433 64.49734169331201
72.4 13.24533276328916 78.25552944150343 64.60151707342145
72.5 13.091397849462373 78.41257099583494 64.70675850394272
72.6 12.93494527686123 78.5677561455165 64.81309027942784
72.7 12.775903046136522 78.72463464216963 64.92053726736202
72.8 12.614196516595456 78.88324652468798 65.02912492763633
72.9 12.449748282071063 79.0436329449954 65.13666067972316
73.0 12.28247803975959 79.20583620973042 65.24455920092548
73.1 12.115341670388574 79.36597682374604 65.35362238263092
73.2 11.945349664756348 79.5279430347558 65.46387670429051
73.3 11.77241795321308 79.69177845849957 65.57534929285792
73.4 11.596459270222562 79.85752795960074 65.68806794509675
73.5 11.41738299904488 80.02523769921596 65.80206115076274
73.6 11.235095007308251 80.19067218016819 65.91735811670371
73.7 11.049497472840294 80.35807684520239 66.03398879191978
73.8 10.860488699077601 80.52749934006766 66.15198389363087
73.9 10.66796291931807 80.69898871578282 66.27137493440004
74.0 10.471810089020789 80.87259548333442 66.38915316107501
74.1 10.276018009403163 81.04370769631589 66.50787489547058
74.2 10.076546479664513 81.21694869972977 66.62802419452258
74.3 9.873279573152246 81.39237069784213 66.74963402536443
74.4 9.666096587670003 81.57002748108013 66.87273823048507
74.5 9.454871794871801 81.74997448910213 66.99737155921689
74.6 9.239474173745904 81.92748148220969 67.12356970054509
74.7 9.019767126997005 82.1078507104051 67.25136931730526
74.8 8.795608179031777 82.29113499623452 67.38080808183793
74.9 8.566848654139145 82.47738848112 67.51192471317586
75.0 8.333333333333332 82.66666666666669 67.64475901584093
75.1 8.333466135458165 82.66666666666669 67.64475334750223
75.2 8.333862433862434 82.66666666666669 67.64473642682172
75.3 8.33451910408432 82.66666666666669 67.64470837869882
75.4 8.33543307086614 82.66666666666669 67.64466932592583
75.5 8.336601307189541 82.66666666666669 67.64461938922629
75.6 8.338020833333333 82.66639566395665 67.64455868729273
75.7 8.339688715953306 82.6655870445344 67.64448733682308
75.8 8.341602067183462 82.66424731182798 67.64440545255638
75.9 8.343758043758044 82.6623828647925 67.64431314730757
76.0 8.346153846153845 82.66000000000001 67.64421053200138
76.1 8.348786717752233 82.65710491367862 67.64409771570527
76.2 8.351653944020356 82.65370370370373 67.64516785442811
76.3 8.354752851711025 82.64980237154151 67.64691072426167
76.4 8.358080808080807 82.64540682414699 67.64864506610317
76.5 8.361635220125786 82.640522875817 67.65037116690135
76.6 8.365413533834586 82.63515625000002 67.65208931242941
76.7 8.369413233458175 82.62931258106357 67.65379978737458
76.8 8.373631840796019 82.62299741602068 67.65550287542762
76.9 8.378066914498142 82.61621621621623 67.65719885937187
77.0 8.382716049382715 82.60897435897436 67.65888802117229
77.1 8.387576875768756 82.60127713920818 67.66057064206414
77.2 8.39264705882353 82.59312977099238 67.66224700264183
77.3 8.397924297924297 82.58453738910012 67.66491171857349
77.4 8.403406326034062 82.57550505050506 67.67022418768231
77.5 8.409090909090908 82.5660377358491 67.67553448217258
77.6 8.414975845410627 82.55614035087719 67.6808432428291
77.7 8.421058965102285 82.54581772784023 67.68615111152054
77.8 8.427338129496402 82.53507462686568 67.6914587314102
77.9 8.433811230585425 82.52391573729865 67.69676674716808
78.0 8.440476190476188 82.51234567901238 67.70207580518459
78.1 8.44733096085409 82.50036900369005 67.70738655378557
78.2 8.454373522458628 82.48799019607846 67.71269964344935
78.3 8.461601884570081 82.47521367521374 67.71801572702599
78.4 8.469014084507041 82.46204379562045 67.72333545995814
78.5 8.476608187134502 82.44848484848488 67.73182523679085
78.6 8.484382284382283 82.43454106280191 67.74063939284548
78.7 8.49233449477352 82.4202166064982 67.74946248751861
78.8 8.500462962962962 82.40551558753003 67.75829553380471
78.9 8.508765859284889 82.39044205495817 67.76713954970128
79.0 8.517241379310343 82.37500000000003 67.77599555856051
79.1 8.525887743413515 82.35919335705817 67.78486458944528
79.2 8.534703196347031 82.34302600472812 67.79374767748975
79.3 8.543686006825938 82.32650176678447 67.80264586426453
79.4 8.55283446712018 82.3096244131456 67.81156019814726
79.5 8.562146892655367 82.29239766081872 67.82049173469854
79.6 8.571621621621619 82.27482517482522 67.83124951803025
79.7 8.581257014590348 82.25691056910567 67.84353531308614
79.8 8.5910514541387 82.23865740740742 67.85584441796622
79.9 8.601003344481605 82.2200692041523 67.86817824484919
80.0 8.611111111111109 82.20114942528735 67.88053821611872
80.1 8.621373200442966 82.18190148911803 67.89292576488194
80.2 8.631788079470198 82.16232876712324 67.90534233549582
80.3 8.642354235423543 82.1424345847554 67.91778938410253
80.4 8.653070175438597 82.12222222222226 67.93026837917414
80.5 8.663934426229506 82.10169491525421 67.9427808020665
80.6 8.674945533769062 82.08085585585589 67.95532814758363
80.7 8.686102062975028 82.05970819304156 67.96848342328384
80.8 8.697402597402595 82.03825503355704 67.98424965715294
80.9 8.708845738942825 82.01649944258641 68.00005773271407
81.0 8.720430107526882 81.99444444444437 68.01590950409053
81.1 8.732154340836011 81.97209302325581 68.03180684256861
81.2 8.744017094017094 81.94944812362033 68.04775163732197
81.3 8.75601703940362 81.92651265126511 68.06374579614963
81.4 8.768152866242039 81.9032894736842 68.0797912462287
81.5 8.780423280423278 81.8797814207651 68.09588993488296
81.6 8.792827004219406 81.85599128540305 68.11204383036697
81.7 8.805362776025236 81.83192182410426 68.12825492266693
81.8 8.81802935010482 81.80757575757572 68.14452522431928
81.9 8.830825496342737 81.78295577130528 68.16328480044068
82.0 8.843749999999998 81.75806451612907 68.18264874759808
82.1 8.856801661474558 81.73290460878883 68.20207999386103
82.2 8.869979296066253 81.70747863247863 68.2215809216566
82.3 8.883281733746129 81.68178913738022 68.24115394065856
82.4 8.896707818930041 81.65583864118892 68.26080148879517
82.5 8.910256410256407 81.62962962962968 68.28052603327967
82.6 8.923926380368094 81.60316455696201 68.30033007166499
82.7 8.937716615698266 81.57644584647738 68.32021613292306
82.8 8.95162601626016 81.54947589098538 68.34018677855039
82.9 8.965653495440728 81.52225705329151 68.36024460370062
83.0 8.97979797979798 81.49479166666669 68.38165780801839
83.1 8.994058408862033 81.46708203530629 68.40468272797251
83.2 9.008433734939757 81.43913043478258 68.42780378516801
83.3 9.022922922922922 81.41093911248714 68.45102395717429
83.4 9.0375249500998 81.38251028806579 68.47434626093033
83.5 9.052238805970147 81.35384615384613 68.49777375410308
83.6 9.067063492063488 81.32494887525567 68.52130953647972
83.7 9.08199802176063 81.29582059123342 68.54495675139609
83.8 9.097041420118341 81.26646341463417 68.56871858720157
83.9 9.112192723697147 81.23687943262414 68.59259827876397
84.0 9.127450980392155 81.20707070707068 68.61659910901373
84.1 9.142815249266858 81.17703927492447 68.64096008907339
84.2 9.158284600389862 81.14678714859433 68.66780549788491
84.3 9.17385811467444 81.1163163163163 68.69478194543363
84.4 9.189534883720928 81.08562874251497 68.72189311597924
84.5 9.205314009661835 81.05472636815918 68.74914274883656
84.6 9.22119460500963 81.02361111111115 68.77653464019613
84.7 9.237175792507202 80.99228486646888 68.80407264499667
84.8 9.25325670498084 80.96074950690331 68.83176067884804
84.9 9.269436485195797 80.92900688298921 68.85960272000955
85.0 9.285714285714286 80.89705882352938 68.88760281142521
85.1 9.302089268755932 80.86490713587493 68.9157650628174
85.2 9.318560606060606 80.83255360623782 68.9440936528429
85.3 9.335127478753538 80.79999999999993 68.97433034385689
85.4 9.351789077212805 80.76724806201551 69.0053919760905
85.5 9.368544600938964 80.73429951690827 69.03663126498675
85.6 9.385393258426962 80.70115606936416 69.06805282423913
85.7 9.402334267040146 80.6678194044189 69.09966134541057
85.8 9.419366852886403 80.63429118773946 69.1314616004485
85.9 9.436490250696377 80.60057306590257 69.16345844427568
86.0 9.4537037037037 80.56666666666668 69.19565681745966
86.1 9.471006463527239 80.53257359924022 69.22806174896488
86.2 9.48839779005525 80.49829545454548 69.26067835898918
86.3 9.505876951331496 80.46383380547687 69.29351186189098
86.4 9.523443223443225 80.42919020715625 69.32735750687921
86.5 9.541095890410958 80.39436619718316 69.36281061417377
86.6 9.55883424408014 80.35936329588014 69.39849317652711
86.7 9.576657584014532 80.32418300653593 69.43441088310459
86.8 9.5945652173913 80.28882681564248 69.47056952844241
86.9 9.612556458897918 80.2532961931291 69.50697501583954
87.0 9.630630630630632 80.21759259259264 69.54363336085879
87.1 9.648787061994609 80.18171745152351 69.58055069494323
87.2 9.667025089605735 80.14567219152849 69.61773326914884
87.3 9.685344057193921 80.10945821854908 69.65518745800293
87.4 9.703743315508024 80.07307692307691 69.69291976349008
87.5 9.72222222222222 80.0365296803653 69.7309368191721
87.6 9.703743315508024 80.07307692307691 69.77118090397467
87.7 9.685344057193921 80.10945821854908 69.81171717095279
87.8 9.667025089605735 80.14567219152849 69.85255265250834
87.9 9.648787061994609 80.18171745152351 69.89369452281471
88.0 9.630630630630632 80.21759259259264 69.93515010242282
88.1 9.612556458897918 80.2532961931291 69.97692686302547
88.2 9.5945652173913 80.28882681564248 70.01903243238641
88.3 9.576657584014532 80.32418300653593 70.06147459943998
88.4 9.55883424408014 80.35936329588014 70.10426131957121
88.5 9.541095890410958 80.39436619718316 70.14740072008168
88.6 9.523443223443225 80.42919020715625 70.19090110585064
88.7 9.505876951331496 80.46383380547687 70.23583941667341
88.8 9.48839779005525 80.49829545454548 70.28175861587701
88.9 9.471006463527239 80.53257359924022 70.3280551765024
89.0 9.4537037037037 80.56666666666668 70.37473802489214
89.1 9.436490250696377 80.60057306590257 70.4218162842728
89.2 9.419366852886403 80.63429118773946 70.46929928129929
89.3 9.402334267040146 80.6678194044189 70.51719655283767
89.4 9.385393258426962 80.70115606936416 70.56551785299877
89.5 9.368544600938964 80.73429951690827 70.61427316043255
89.6 9.351789077212805 80.76724806201551 70.6634726858965
89.7 9.335127478753538 80.79999999999993 70.7131268801091
89.8 9.318560606060606 80.83255360623782 70.763627002168
89.9 9.302089268755932 80.86490713587493 70.81560949339888
90.0 9.285714285714286 80.89705882352938 70.86806550665301
90.1 9.269436485195797 80.92900688298921 70.92100622878866
90.2 9.25325670498084 80.96074950690331 70.97444311240359
90.3 9.237175792507202 80.99228486646888 71.0283878849334
90.4 9.22119460500963 81.02361111111115 71.08285255810148
90.5 9.205314009661835 81.05472636815918 71.13784943773823
90.6 9.189534883720928 81.08562874251497 71.19339113398651
90.7 9.17385811467444 81.1163163163163 71.24949057191094
90.8 9.158284600389862 81.14678714859433 71.3061610025319
90.9 9.142815249266858 81.17703927492447 71.36341601430338
91.0 9.127450980392155 81.20707070707068 71.42224031435073
91.1 9.112192723697147 81.23687943262414 71.48175572829106
91.2 9.097041420118341 81.26646341463417 71.54187845239679
91.3 9.08199802176063 81.29582059123342 71.60262300026359
91.4 9.067063492063488 81.32494887525567 71.66400425960161
91.5 9.052238805970147 81.35384615384613 71.72603750560208
91.6 9.0375249500998 81.38251028806579 71.78873841485589
91.7 9.022922922922922 81.41093911248714 71.85212307985225
91.8 9.008433734939757 81.43913043478258 71.91620802408589
91.9 8.994058408862033 81.46708203530629 71.98101021780394
92.0 8.97979797979798 81.49479166666669 72.04654709442389
92.1 8.965653495440728 81.52225705329151 72.11321981172505
92.2 8.95162601626016 81.54947589098538 72.18096192844614
92.3 8.937716615698266 81.57644584647738 72.24946613798751
92.4 8.923926380368094 81.60316455696201 72.31875105095185
92.5 8.910256410256407 81.62962962962968 72.38883579292578
92.6 8.896707818930041 81.65583864118892 72.4597400237334
92.7 8.883281733746129 81.68178913738022 72.531483957534
92.8 8.869979296066253 81.70747863247863 72.60408838380846
92.9 8.856801661474558 81.73290460878883 72.67757468928167
93.0 8.843749999999998 81.75806451612907 72.75196488082923
93.1 8.830825496342737 81.78295577130528 72.82728160942233
93.2 8.81802935010482 81.80757575757572 72.90359905897431
93.3 8.805362776025236 81.83192182410426 72.98109734429981
93.4 8.792827004219406 81.85599128540305 73.05955624037944
93.5 8.780423280423278 81.8797814207651 73.13899995493882
93.6 8.768152866242039 81.9032894736842 73.21945341532751
93.7 8.75601703940362 81.92651265126511 73.30094229686588
93.8 8.744017094017094 81.94944812362033 73.38349305251535
93.9 8.732154340836011 81.97209302325581 73.46713294394657
94.0 8.720430107526882 81.99444444444437 73.55189007408119
94.1 8.708845738942825 82.01649944258641 73.63779342119282
94.2 8.697402597402595 82.03825503355704 73.72487287465302
94.3 8.686102062975028 82.05970819304156 73.81315927241803
94.4 8.674945533769062 82.08085585585589 73.90248483621512
94.5 8.663934426229506 82.10169491525421 73.99299059824313
94.6 8.653070175438597 82.12222222222226 74.08474835269857
94.7 8.642354235423543 82.1424345847554 74.17779115848096
94.8 8.631788079470198 82.16232876712324 74.27215314241691
94.9 8.621373200442966 82.18190148911803 74.36786954424024
95.0 8.611111111111109 82.20114942528735 74.46497676383609
95.1 8.601003344481605 82.2200692041523 74.56351241088521
95.2 8.5910514541387 82.23865740740742 74.66351535705085
95.3 8.581257014590348 82.25691056910567 74.76502579086315
95.4 8.571621621621619 82.27482517482522 74.86808527546548
95.5 8.562146892655367 82.29239766081872 74.9723493079408
95.6 8.55283446712018 82.3096244131456 75.07773333165547
95.7 8.543686006825938 82.32650176678447 75.18472678058555
95.8 8.534703196347031 82.34302600472812 75.2933744231207
95.9 8.525887743413515 82.35919335705817 75.40372259014433
96.0 8.517241379310343 82.37500000000003 75.5158192454248
96.1 8.508765859284889 82.39044205495817 75.62971405981709
96.2 8.500462962962962 82.40551558753003 75.74545848951782
96.3 8.49233449477352 82.4202166064982 75.86310585863522
96.4 8.484382284382283 82.43454106280191 75.9827114463549
96.5 8.476608187134502 82.44848484848488 76.10433257900286
96.6 8.469014084507041 82.46204379562045 76.22788306554523
96.7 8.461601884570081 82.47521367521374 76.35206029616867
96.8 8.454373522458628 82.48799019607846 76.47833755953383
96.9 8.44733096085409 82.50036900369005 76.60677702739358
97.0 8.440476190476188 82.51234567901238 76.73744322784147
97.1 8.433811230585425 82.52391573729865 76.87040315977717
97.2 8.427338129496402 82.53507462686568 77.00572641407746
97.3 8.421058965102285 82.54581772784023 77.14348530193675
97.4 8.414975845410627 82.55614035087719 77.28375499087798
97.5 8.409090909090908 82.5660377358491 77.42661364897354
97.6 8.403406326034062 82.57550505050506 77.57214259786264
97.7 8.397924297924297 82.58453738910012 77.72042647519648
97.8 8.39264705882353 82.59312977099238 77.86964900909793
97.9 8.387576875768756 82.60127713920818 78.0209703016843
98.0 8.382716049382715 82.60897435897436 78.175174854501
98.1 8.378066914498142 82.61621621621623 78.3323553825983
98.2 8.373631840796019 82.62299741602068 78.49260848520794
98.3 8.369413233458175 82.62931258106357 78.65603485324232
98.4 8.365413533834586 82.63515625000002 78.82273949020487
98.5 8.361635220125786 82.640522875817 78.99283194753357
98.6 8.358080808080807 82.64540682414699 79.16642657549168
98.7 8.354752851711025 82.64980237154151 79.34364279081707
98.8 8.351653944020356 82.65370370370373 79.524605362452
98.9 8.348786717752233 82.65710491367862 79.70805263192932
99.0 8.346153846153845 82.66000000000001 79.89313902760749
99.1 8.346153846153845 82.66000000000001 79.89313902760749
99.2 8.346153846153845 82.66000000000001 79.89313902760749
99.3 8.346153846153845 82.66000000000001 79.89313902760749
99.4 8.346153846153845 82.66000000000001 79.89313902760749
99.5 8.346153846153845 82.66000000000001 79.89313902760749
